date,work_order_id,platform,vehicle_id,environment,optempo,magtf_size,nsn,part_name,qty_consumed,subsystem
2026-04-08,WO-260408-11626,MTVR,MTVR-0117,maritime,high,MEB,2815-01-556-2498,headlight assembly (MTVR),4,electrical
2026-04-08,WO-260408-11627,MTVR,MTVR-0111,maritime,high,MEB,2805-01-686-0165,lug nut set (MTVR),7,tires
2026-04-08,WO-260408-11628,MTVR,MTVR-0036,maritime,high,MEB,2510-01-432-0204,ABS sensor (MTVR),6,brakes
2026-04-08,WO-260408-11629,MTVR,MTVR-0293,maritime,high,MEB,2540-01-428-0563,brake line (MTVR),3,brakes
2026-04-08,WO-260408-11630,MTVR,MTVR-0174,maritime,high,MEB,1240-01-546-5686,wheel bearing (MTVR),1,tires
2026-04-08,WO-260408-11631,MTVR,MTVR-0300,maritime,high,MEB,2540-01-351-8514,headlight assembly (MTVR),7,electrical
2026-04-08,WO-260408-11632,MTVR,MTVR-0198,maritime,high,MEB,2805-01-780-2990,tire valve stem (MTVR),6,tires
2026-04-08,WO-260408-11633,MTVR,MTVR-0098,maritime,high,MEB,5340-01-848-9580,hydraulic filter (MTVR),1,hydraulics
2026-04-08,WO-260408-11634,MTVR,MTVR-0148,maritime,high,MEB,2815-01-020-3391,fuel pump (MTVR),6,engine
2026-04-08,WO-260408-11635,MTVR,MTVR-0124,maritime,high,MEB,1015-01-416-0514,wheel bearing (MTVR),2,tires
2026-04-08,WO-260408-11636,MTVR,MTVR-0240,maritime,high,MEB,2920-01-384-1318,alternator (MTVR),10,engine
2026-04-08,WO-260408-11637,MTVR,MTVR-0091,maritime,high,MEB,2920-01-285-0146,water pump (MTVR),3,engine
2026-04-08,WO-260408-11638,MTVR,MTVR-0018,maritime,high,MEB,2920-01-524-7642,hydraulic pump (MTVR),7,hydraulics
2026-04-08,WO-260408-11639,MTVR,MTVR-0290,maritime,high,MEB,4720-01-054-5652,shift solenoid (MTVR),1,transmission
2026-04-08,WO-260408-11640,MTVR,MTVR-0066,maritime,high,MEB,2520-01-318-7485,brake caliper (MTVR),5,brakes
2026-04-08,WO-260408-11641,MTVR,MTVR-0109,maritime,high,MEB,2805-01-124-3931,hydraulic filter (MTVR),9,hydraulics
2026-04-08,WO-260408-11642,MTVR,MTVR-0007,maritime,high,MEB,6135-01-537-1664,actuator cylinder (MTVR),4,hydraulics
2026-04-08,WO-260408-11643,MTVR,MTVR-0151,maritime,high,MEB,1015-01-394-5081,brake pad set (MTVR),8,brakes
2026-04-08,WO-260408-11644,MTVR,MTVR-0065,maritime,high,MEB,4720-01-670-7503,hydraulic filter (MTVR),4,hydraulics
2026-04-08,WO-260408-11645,MTVR,MTVR-0006,maritime,high,MEB,2815-01-184-0030,headlight assembly (MTVR),3,electrical
2026-04-08,WO-260408-11646,MTVR,MTVR-0302,maritime,high,MEB,2930-01-671-5184,torque converter (MTVR),7,transmission
2026-04-08,WO-260408-11647,LAV,LAV-0057,maritime,high,MEB,1015-01-728-4188,extractor assembly (LAV),1,weapons
2026-04-08,WO-260408-11648,LAV,LAV-0041,maritime,high,MEB,5340-01-486-4362,EGR valve (LAV),2,engine
2026-04-08,WO-260408-11649,LAV,LAV-0012,maritime,high,MEB,2510-01-507-7842,turret bearing race (LAV),2,turret
2026-04-08,WO-260408-11650,LAV,LAV-0033,maritime,high,MEB,1240-01-436-2591,fuel injector (LAV),2,engine
2026-04-08,WO-260408-11651,LAV,LAV-0029,maritime,high,MEB,2805-01-246-1340,turret drive motor (LAV),1,turret
2026-04-08,WO-260408-11652,LAV,LAV-0064,maritime,high,MEB,1015-01-195-6632,clutch pack (LAV),1,transmission
2026-04-08,WO-260408-11653,LAV,LAV-0011,maritime,high,MEB,5895-01-361-8441,barrel assembly M242 (LAV),1,weapons
2026-04-08,WO-260408-11654,LAV,LAV-0076,maritime,high,MEB,5340-01-007-8942,EGR valve (LAV),4,engine
2026-04-08,WO-260408-11655,LAV,LAV-0021,maritime,high,MEB,2930-01-974-7358,elevation gear (LAV),5,turret
2026-04-08,WO-260408-11656,LAV,LAV-0016,maritime,high,MEB,2520-01-133-2914,elevation gear (LAV),4,turret
2026-04-08,WO-260408-11657,LAV,LAV-0084,maritime,high,MEB,2805-01-042-4953,tire 12.00R20 (LAV),2,wheels
2026-04-08,WO-260408-11658,LAV,LAV-0065,maritime,high,MEB,2510-01-923-8946,wheel hub assembly (LAV),1,wheels
2026-04-08,WO-260408-11659,LAV,LAV-0024,maritime,high,MEB,5340-01-143-9017,ECM module (LAV),5,electrical
2026-04-08,WO-260408-11660,LAV,LAV-0045,maritime,high,MEB,2510-01-623-5386,feed chute (LAV),3,weapons
2026-04-08,WO-260408-11661,LAV,LAV-0059,maritime,high,MEB,1015-01-915-2481,battery 6TL (LAV),6,electrical
2026-04-08,WO-260408-11662,LAV,LAV-0017,maritime,high,MEB,1240-01-558-1822,voltage regulator (LAV),2,electrical
2026-04-08,WO-260408-11663,LAV,LAV-0042,maritime,high,MEB,2815-01-865-9588,EGR valve (LAV),1,engine
2026-04-08,WO-260408-11664,LAV,LAV-0055,maritime,high,MEB,5895-01-839-3696,cylinder head gasket (LAV),1,engine
2026-04-08,WO-260408-11665,LAV,LAV-0012,maritime,high,MEB,4720-01-087-6401,battery 6TL (LAV),1,electrical
2026-04-08,WO-260408-11666,LAV,LAV-0010,maritime,high,MEB,1240-01-420-8187,firing pin (LAV),3,weapons
2026-04-08,WO-260408-11667,LAV,LAV-0024,maritime,high,MEB,2815-01-840-6934,wheel bearing (LAV),1,wheels
2026-04-08,WO-260408-11668,LAV,LAV-0077,maritime,high,MEB,2520-01-902-2766,elevation gear (LAV),2,turret
2026-04-08,WO-260408-11669,LAV,LAV-0085,maritime,high,MEB,6135-01-983-9677,firing pin (LAV),1,weapons
2026-04-08,WO-260408-11670,LAV,LAV-0068,maritime,high,MEB,2930-01-062-8381,drive shaft U-joint (LAV),1,transmission
2026-04-08,WO-260408-11671,LAV,LAV-0032,maritime,high,MEB,5340-01-695-0127,firing pin (LAV),1,weapons
2026-04-08,WO-260408-11672,JLTV,JLTV-0016,maritime,high,MEB,1240-01-046-2152,armor panel kit (JLTV),3,armor
2026-04-08,WO-260408-11673,JLTV,JLTV-0166,maritime,high,MEB,2510-01-751-7744,leaf spring (JLTV),3,suspension
2026-04-08,WO-260408-11674,JLTV,JLTV-0196,maritime,high,MEB,2920-01-810-4979,fuel injector (JLTV),8,engine
2026-04-08,WO-260408-11675,JLTV,JLTV-0190,maritime,high,MEB,6135-01-565-1912,water pump (JLTV),3,engine
2026-04-08,WO-260408-11676,JLTV,JLTV-0237,maritime,high,MEB,1015-01-699-7966,voltage regulator (JLTV),4,electrical
2026-04-08,WO-260408-11677,JLTV,JLTV-0058,maritime,high,MEB,5305-01-456-7927,tire valve stem (JLTV),2,tires
2026-04-08,WO-260408-11678,JLTV,JLTV-0185,maritime,high,MEB,2805-01-781-7695,ballistic glass insert (JLTV),9,armor
2026-04-08,WO-260408-11679,JLTV,JLTV-0013,maritime,high,MEB,1015-01-358-0233,underbody armor plate (JLTV),15,armor
2026-04-08,WO-260408-11680,JLTV,JLTV-0298,maritime,high,MEB,2805-01-973-6186,armor panel kit (JLTV),5,armor
2026-04-08,WO-260408-11681,JLTV,JLTV-0410,maritime,high,MEB,4720-01-244-1105,underbody armor plate (JLTV),10,armor
2026-04-08,WO-260408-11682,JLTV,JLTV-0228,maritime,high,MEB,2520-01-938-3234,ballistic glass insert (JLTV),2,armor
2026-04-08,WO-260408-11683,JLTV,JLTV-0037,maritime,high,MEB,2930-01-616-5419,radial tire 395/85R20 (JLTV),6,tires
2026-04-08,WO-260408-11684,JLTV,JLTV-0081,maritime,high,MEB,2930-01-044-3002,transmission filter (JLTV),4,transmission
2026-04-08,WO-260408-11685,JLTV,JLTV-0232,maritime,high,MEB,6135-01-115-9685,fuel pump (JLTV),6,engine
2026-04-08,WO-260408-11686,JLTV,JLTV-0149,maritime,high,MEB,2930-01-018-2865,voltage regulator (JLTV),18,electrical
2026-04-08,WO-260408-11687,JLTV,JLTV-0020,maritime,high,MEB,2805-01-893-6657,drive shaft U-joint (JLTV),8,transmission
2026-04-08,WO-260408-11688,JLTV,JLTV-0037,maritime,high,MEB,2520-01-867-1430,ball joint (JLTV),4,suspension
2026-04-08,WO-260408-11689,JLTV,JLTV-0368,maritime,high,MEB,6135-01-116-7829,armor panel kit (JLTV),9,armor
2026-04-08,WO-260408-11690,JLTV,JLTV-0401,maritime,high,MEB,2920-01-749-4566,wheel bearing (JLTV),7,tires
2026-04-08,WO-260408-11691,JLTV,JLTV-0097,maritime,high,MEB,2815-01-387-9595,clutch pack (JLTV),9,transmission
2026-04-08,WO-260408-11692,JLTV,JLTV-0358,maritime,high,MEB,5340-01-619-6425,clutch pack (JLTV),1,transmission
2026-04-08,WO-260408-11693,JLTV,JLTV-0001,maritime,high,MEB,5895-01-079-0488,water pump (JLTV),2,engine
2026-04-08,WO-260408-11694,JLTV,JLTV-0192,maritime,high,MEB,2920-01-663-9435,shock absorber (JLTV),5,suspension
2026-04-08,WO-260408-11695,JLTV,JLTV-0391,maritime,high,MEB,2920-01-397-7655,tire pressure sensor (JLTV),4,tires
2026-04-08,WO-260408-11696,JLTV,JLTV-0384,maritime,high,MEB,2815-01-791-1435,voltage regulator (JLTV),7,electrical
2026-04-08,WO-260408-11697,JLTV,JLTV-0060,maritime,high,MEB,2540-01-459-6148,control arm bushing (JLTV),4,suspension
2026-04-08,WO-260408-11698,JLTV,JLTV-0066,maritime,high,MEB,2540-01-391-4549,ballistic glass insert (JLTV),13,armor
2026-04-08,WO-260408-11699,JLTV,JLTV-0392,maritime,high,MEB,1015-01-317-2502,starter motor (JLTV),7,engine
2026-04-08,WO-260408-11700,JLTV,JLTV-0179,maritime,high,MEB,2815-01-927-6267,clutch pack (JLTV),5,transmission
2026-04-08,WO-260408-11701,JLTV,JLTV-0208,maritime,high,MEB,2510-01-172-6579,turbocharger (JLTV),8,engine
2026-04-08,WO-260408-11702,JLTV,JLTV-0268,maritime,high,MEB,2930-01-114-7906,turbocharger (JLTV),1,engine
2026-04-08,WO-260408-11703,JLTV,JLTV-0394,maritime,high,MEB,5340-01-493-8379,ball joint (JLTV),9,suspension
2026-04-08,WO-260408-11704,JLTV,JLTV-0116,maritime,high,MEB,5895-01-843-9996,armor panel kit (JLTV),6,armor
2026-04-08,WO-260408-11705,JLTV,JLTV-0270,maritime,high,MEB,5895-01-031-1604,starter motor (JLTV),10,engine
2026-04-08,WO-260408-11706,JLTV,JLTV-0254,maritime,high,MEB,5340-01-478-2923,cylinder head gasket (JLTV),5,engine
2026-04-08,WO-260408-11707,JLTV,JLTV-0259,maritime,high,MEB,2815-01-762-6652,cylinder head gasket (JLTV),3,engine
2026-04-08,WO-260408-11708,M88A2,M88A2-0006,maritime,high,MEB,2920-01-052-7860,winch drum brake (M88A2),1,winch
2026-04-08,WO-260408-11709,M88A2,M88A2-0015,maritime,high,MEB,5340-01-547-6791,boom hoist cable (M88A2),1,boom
2026-04-08,WO-260408-11710,M88A2,M88A2-0004,maritime,high,MEB,2520-01-686-3491,winch cable 200ft (M88A2),1,winch
2026-04-08,WO-260408-11711,M88A2,M88A2-0002,maritime,high,MEB,2930-01-479-4409,battery 6TL (M88A2),1,electrical
2026-04-08,WO-260408-11712,M88A2,M88A2-0005,maritime,high,MEB,2815-01-810-4742,voltage regulator (M88A2),1,electrical
2026-04-08,WO-260408-11713,M88A2,M88A2-0014,maritime,high,MEB,5895-01-059-3922,ignition coil (M88A2),1,electrical
2026-04-08,WO-260408-11714,M88A2,M88A2-0008,maritime,high,MEB,2520-01-464-8575,battery 6TL (M88A2),2,electrical
2026-04-08,WO-260408-11715,M88A2,M88A2-0008,maritime,high,MEB,6135-01-526-8120,drive sprocket (M88A2),1,tracks
2026-04-08,WO-260408-11716,HMMWV,HMMWV-0191,maritime,high,MEB,4720-01-978-2672,radial tire 395/85R20 (HMMWV),4,tires
2026-04-08,WO-260408-11717,HMMWV,HMMWV-0061,maritime,high,MEB,2930-01-431-9106,ABS sensor (HMMWV),1,brakes
2026-04-08,WO-260408-11718,HMMWV,HMMWV-0258,maritime,high,MEB,2520-01-347-2827,radial tire 395/85R20 (HMMWV),2,tires
2026-04-08,WO-260408-11719,HMMWV,HMMWV-0163,maritime,high,MEB,2805-01-982-1971,wheel bearing (HMMWV),2,tires
2026-04-08,WO-260408-11720,HMMWV,HMMWV-0337,maritime,high,MEB,2510-01-814-9030,master cylinder (HMMWV),1,brakes
2026-04-08,WO-260408-11721,HMMWV,HMMWV-0081,maritime,high,MEB,2540-01-913-5154,torque converter (HMMWV),4,transmission
2026-04-08,WO-260408-11722,HMMWV,HMMWV-0253,maritime,high,MEB,4720-01-983-2587,ball joint (HMMWV),3,suspension
2026-04-08,WO-260408-11723,HMMWV,HMMWV-0323,maritime,high,MEB,2520-01-212-4381,wheel bearing (HMMWV),2,tires
2026-04-08,WO-260408-11724,HMMWV,HMMWV-0270,maritime,high,MEB,1015-01-374-1231,EGR valve (HMMWV),3,engine
2026-04-08,WO-260408-11725,HMMWV,HMMWV-0295,maritime,high,MEB,2540-01-754-9512,transfer case seal (HMMWV),4,transmission
2026-04-08,WO-260408-11726,HMMWV,HMMWV-0263,maritime,high,MEB,2805-01-581-2257,leaf spring (HMMWV),10,suspension
2026-04-08,WO-260408-11727,HMMWV,HMMWV-0254,maritime,high,MEB,1015-01-994-1775,brake pad set (HMMWV),9,brakes
2026-04-08,WO-260408-11728,HMMWV,HMMWV-0031,maritime,high,MEB,1240-01-798-9791,EGR valve (HMMWV),5,engine
2026-04-08,WO-260408-11729,HMMWV,HMMWV-0314,maritime,high,MEB,1240-01-114-2346,torque converter (HMMWV),2,transmission
2026-04-08,WO-260408-11730,HMMWV,HMMWV-0236,maritime,high,MEB,2815-01-818-7605,shock absorber (HMMWV),1,suspension
2026-04-08,WO-260408-11731,HMMWV,HMMWV-0002,maritime,high,MEB,2930-01-183-8254,tire pressure sensor (HMMWV),2,tires
2026-04-08,WO-260408-11732,HMMWV,HMMWV-0200,maritime,high,MEB,1240-01-771-0427,tire valve stem (HMMWV),2,tires
2026-04-08,WO-260408-11733,HMMWV,HMMWV-0268,maritime,high,MEB,1015-01-627-0272,radial tire 395/85R20 (HMMWV),1,tires
2026-04-08,WO-260408-11734,HMMWV,HMMWV-0360,maritime,high,MEB,1015-01-918-3608,oil cooler (HMMWV),1,engine
2026-04-08,WO-260408-11735,HMMWV,HMMWV-0343,maritime,high,MEB,2930-01-066-8465,wiring harness (HMMWV),12,electrical
2026-04-08,WO-260408-11736,HMMWV,HMMWV-0050,maritime,high,MEB,1240-01-124-0868,shock absorber (HMMWV),5,suspension
2026-04-08,WO-260408-11737,HMMWV,HMMWV-0008,maritime,high,MEB,5340-01-298-6938,transmission filter (HMMWV),11,transmission
2026-04-08,WO-260408-11738,HMMWV,HMMWV-0173,maritime,high,MEB,2805-01-140-7768,lug nut set (HMMWV),1,tires
2026-04-08,WO-260408-11739,HMMWV,HMMWV-0111,maritime,high,MEB,1240-01-811-0409,clutch pack (HMMWV),11,transmission
2026-04-08,WO-260408-11740,HMMWV,HMMWV-0220,maritime,high,MEB,4720-01-832-4651,water pump (HMMWV),5,engine
2026-04-08,WO-260408-11741,HMMWV,HMMWV-0007,maritime,high,MEB,2930-01-529-3465,water pump (HMMWV),3,engine
2026-04-08,WO-260408-11742,HMMWV,HMMWV-0294,maritime,high,MEB,2920-01-041-1366,brake line (HMMWV),4,brakes
2026-04-08,WO-260408-11743,HMMWV,HMMWV-0211,maritime,high,MEB,5895-01-632-1243,wiring harness (HMMWV),8,electrical
2026-04-08,WO-260408-11744,HMMWV,HMMWV-0344,maritime,high,MEB,6135-01-540-6946,brake caliper (HMMWV),14,brakes
2026-04-08,WO-260408-11745,HMMWV,HMMWV-0170,maritime,high,MEB,2920-01-185-3728,control arm bushing (HMMWV),6,suspension
2026-04-08,WO-260408-11746,HMMWV,HMMWV-0295,maritime,high,MEB,5340-01-850-4697,leaf spring (HMMWV),2,suspension
2026-04-08,WO-260408-11747,HMMWV,HMMWV-0111,maritime,high,MEB,2520-01-463-4970,radial tire 395/85R20 (HMMWV),4,tires
2026-04-08,WO-260408-11748,HMMWV,HMMWV-0074,maritime,high,MEB,1015-01-711-6478,tie-rod end (HMMWV),9,suspension
2026-04-08,WO-260408-11749,HMMWV,HMMWV-0205,maritime,high,MEB,5895-01-998-5204,ball joint (HMMWV),2,suspension
2026-04-08,WO-260408-11750,HMMWV,HMMWV-0377,maritime,high,MEB,2920-01-356-4725,wheel bearing (HMMWV),2,tires
2026-04-08,WO-260408-11751,HMMWV,HMMWV-0120,maritime,high,MEB,2540-01-353-5231,shift solenoid (HMMWV),4,transmission
2026-04-08,WO-260408-11752,HMMWV,HMMWV-0014,maritime,high,MEB,2510-01-174-1762,transfer case seal (HMMWV),7,transmission
2026-04-08,WO-260408-11753,HMMWV,HMMWV-0225,maritime,high,MEB,5305-01-030-9864,transmission filter (HMMWV),3,transmission
2026-04-08,WO-260408-11754,HMMWV,HMMWV-0086,maritime,high,MEB,2805-01-740-4177,ball joint (HMMWV),3,suspension
2026-04-08,WO-260408-11755,HMMWV,HMMWV-0064,maritime,high,MEB,5340-01-866-8607,drive shaft U-joint (HMMWV),2,transmission
2026-04-08,WO-260408-11756,HMMWV,HMMWV-0270,maritime,high,MEB,2920-01-435-7562,brake caliper (HMMWV),5,brakes
2026-04-08,WO-260408-11757,HMMWV,HMMWV-0265,maritime,high,MEB,2920-01-164-0395,voltage regulator (HMMWV),8,electrical
2026-04-08,WO-260408-11758,HMMWV,HMMWV-0152,maritime,high,MEB,2930-01-359-0792,battery 6TL (HMMWV),9,electrical
2026-04-08,WO-260408-11759,HMMWV,HMMWV-0345,maritime,high,MEB,5305-01-495-4204,headlight assembly (HMMWV),16,electrical
2026-04-08,WO-260408-11760,HMMWV,HMMWV-0323,maritime,high,MEB,2930-01-757-1388,drive shaft U-joint (HMMWV),6,transmission
2026-04-08,WO-260408-11761,HMMWV,HMMWV-0044,maritime,high,MEB,2520-01-002-8588,tire pressure sensor (HMMWV),9,tires
2026-04-08,WO-260408-11762,HMMWV,HMMWV-0094,maritime,high,MEB,2930-01-843-7698,tie-rod end (HMMWV),2,suspension
2026-04-08,WO-260408-11763,HMMWV,HMMWV-0283,maritime,high,MEB,2930-01-553-7625,control arm bushing (HMMWV),4,suspension
2026-04-08,WO-260408-11764,HMMWV,HMMWV-0255,maritime,high,MEB,2805-01-107-2368,transfer case seal (HMMWV),14,transmission
2026-04-08,WO-260408-11765,HMMWV,HMMWV-0348,maritime,high,MEB,2920-01-246-0451,shock absorber (HMMWV),8,suspension
2026-04-08,WO-260408-11766,HMMWV,HMMWV-0127,maritime,high,MEB,2805-01-786-6170,master cylinder (HMMWV),2,brakes
2026-04-08,WO-260408-11767,HMMWV,HMMWV-0348,maritime,high,MEB,4720-01-008-6506,battery 6TL (HMMWV),13,electrical
2026-04-08,WO-260408-11768,HMMWV,HMMWV-0305,maritime,high,MEB,5340-01-453-9594,master cylinder (HMMWV),3,brakes
2026-04-08,WO-260408-11769,HMMWV,HMMWV-0026,maritime,high,MEB,2540-01-728-9564,cylinder head gasket (HMMWV),6,engine
2026-04-08,WO-260408-11770,HMMWV,HMMWV-0107,maritime,high,MEB,2930-01-671-9226,water pump (HMMWV),7,engine
2026-04-09,WO-260409-11771,MTVR,MTVR-0029,maritime,high,MEB,2510-01-489-2578,brake rotor (MTVR),6,brakes
2026-04-09,WO-260409-11772,MTVR,MTVR-0136,maritime,high,MEB,2510-01-666-7721,high-pressure hose (MTVR),5,hydraulics
2026-04-09,WO-260409-11773,MTVR,MTVR-0019,maritime,high,MEB,2540-01-382-3157,tire pressure sensor (MTVR),5,tires
2026-04-09,WO-260409-11774,MTVR,MTVR-0056,maritime,high,MEB,2510-01-836-5557,high-pressure hose (MTVR),3,hydraulics
2026-04-09,WO-260409-11775,MTVR,MTVR-0291,maritime,high,MEB,6135-01-101-5325,clutch pack (MTVR),2,transmission
2026-04-09,WO-260409-11776,MTVR,MTVR-0071,maritime,high,MEB,5895-01-756-8588,clutch pack (MTVR),1,transmission
2026-04-09,WO-260409-11777,MTVR,MTVR-0187,maritime,high,MEB,5340-01-121-9390,reservoir cap (MTVR),2,hydraulics
2026-04-09,WO-260409-11778,MTVR,MTVR-0054,maritime,high,MEB,4720-01-395-4466,brake caliper (MTVR),6,brakes
2026-04-09,WO-260409-11779,MTVR,MTVR-0077,maritime,high,MEB,2805-01-304-5515,ABS sensor (MTVR),5,brakes
2026-04-09,WO-260409-11780,MTVR,MTVR-0123,maritime,high,MEB,1240-01-447-5454,master cylinder (MTVR),12,brakes
2026-04-09,WO-260409-11781,MTVR,MTVR-0044,maritime,high,MEB,2920-01-394-5354,wiring harness (MTVR),12,electrical
2026-04-09,WO-260409-11782,MTVR,MTVR-0264,maritime,high,MEB,2510-01-509-1086,brake pad set (MTVR),5,brakes
2026-04-09,WO-260409-11783,MTVR,MTVR-0225,maritime,high,MEB,2520-01-813-3214,transfer case seal (MTVR),11,transmission
2026-04-09,WO-260409-11784,MTVR,MTVR-0063,maritime,high,MEB,2520-01-939-8471,brake pad set (MTVR),6,brakes
2026-04-09,WO-260409-11785,MTVR,MTVR-0076,maritime,high,MEB,1015-01-131-5267,transmission filter (MTVR),1,transmission
2026-04-09,WO-260409-11786,MTVR,MTVR-0274,maritime,high,MEB,2815-01-556-2498,headlight assembly (MTVR),6,electrical
2026-04-09,WO-260409-11787,MTVR,MTVR-0233,maritime,high,MEB,2805-01-686-0165,lug nut set (MTVR),8,tires
2026-04-09,WO-260409-11788,MTVR,MTVR-0259,maritime,high,MEB,2510-01-432-0204,ABS sensor (MTVR),5,brakes
2026-04-09,WO-260409-11789,MTVR,MTVR-0132,maritime,high,MEB,2540-01-428-0563,brake line (MTVR),8,brakes
2026-04-09,WO-260409-11790,MTVR,MTVR-0244,maritime,high,MEB,1240-01-546-5686,wheel bearing (MTVR),2,tires
2026-04-09,WO-260409-11791,MTVR,MTVR-0020,maritime,high,MEB,2540-01-351-8514,headlight assembly (MTVR),6,electrical
2026-04-09,WO-260409-11792,MTVR,MTVR-0179,maritime,high,MEB,2805-01-780-2990,tire valve stem (MTVR),4,tires
2026-04-09,WO-260409-11793,MTVR,MTVR-0078,maritime,high,MEB,5340-01-848-9580,hydraulic filter (MTVR),1,hydraulics
2026-04-09,WO-260409-11794,MTVR,MTVR-0015,maritime,high,MEB,2815-01-020-3391,fuel pump (MTVR),3,engine
2026-04-09,WO-260409-11795,MTVR,MTVR-0055,maritime,high,MEB,2920-01-384-1318,alternator (MTVR),5,engine
2026-04-09,WO-260409-11796,MTVR,MTVR-0300,maritime,high,MEB,2920-01-285-0146,water pump (MTVR),5,engine
2026-04-09,WO-260409-11797,MTVR,MTVR-0293,maritime,high,MEB,2920-01-524-7642,hydraulic pump (MTVR),4,hydraulics
2026-04-09,WO-260409-11798,MTVR,MTVR-0082,maritime,high,MEB,4720-01-054-5652,shift solenoid (MTVR),1,transmission
2026-04-09,WO-260409-11799,MTVR,MTVR-0092,maritime,high,MEB,2520-01-318-7485,brake caliper (MTVR),9,brakes
2026-04-09,WO-260409-11800,MTVR,MTVR-0250,maritime,high,MEB,2805-01-124-3931,hydraulic filter (MTVR),11,hydraulics
2026-04-09,WO-260409-11801,MTVR,MTVR-0006,maritime,high,MEB,6135-01-537-1664,actuator cylinder (MTVR),8,hydraulics
2026-04-09,WO-260409-11802,MTVR,MTVR-0120,maritime,high,MEB,1015-01-394-5081,brake pad set (MTVR),7,brakes
2026-04-09,WO-260409-11803,MTVR,MTVR-0010,maritime,high,MEB,4720-01-670-7503,hydraulic filter (MTVR),5,hydraulics
2026-04-09,WO-260409-11804,MTVR,MTVR-0061,maritime,high,MEB,2815-01-184-0030,headlight assembly (MTVR),4,electrical
2026-04-09,WO-260409-11805,MTVR,MTVR-0196,maritime,high,MEB,2930-01-671-5184,torque converter (MTVR),4,transmission
2026-04-09,WO-260409-11806,LAV,LAV-0049,maritime,high,MEB,1015-01-728-4188,extractor assembly (LAV),1,weapons
2026-04-09,WO-260409-11807,LAV,LAV-0052,maritime,high,MEB,1240-01-908-2286,ignition coil (LAV),3,electrical
2026-04-09,WO-260409-11808,LAV,LAV-0050,maritime,high,MEB,5340-01-486-4362,EGR valve (LAV),2,engine
2026-04-09,WO-260409-11809,LAV,LAV-0069,maritime,high,MEB,4720-01-241-9888,voltage regulator (LAV),1,electrical
2026-04-09,WO-260409-11810,LAV,LAV-0038,maritime,high,MEB,1015-01-370-9876,shift solenoid (LAV),1,transmission
2026-04-09,WO-260409-11811,LAV,LAV-0040,maritime,high,MEB,2510-01-507-7842,turret bearing race (LAV),1,turret
2026-04-09,WO-260409-11812,LAV,LAV-0010,maritime,high,MEB,1240-01-436-2591,fuel injector (LAV),2,engine
2026-04-09,WO-260409-11813,LAV,LAV-0082,maritime,high,MEB,2805-01-246-1340,turret drive motor (LAV),2,turret
2026-04-09,WO-260409-11814,LAV,LAV-0001,maritime,high,MEB,5895-01-361-8441,barrel assembly M242 (LAV),2,weapons
2026-04-09,WO-260409-11815,LAV,LAV-0058,maritime,high,MEB,1240-01-389-1011,torque converter (LAV),2,transmission
2026-04-09,WO-260409-11816,LAV,LAV-0016,maritime,high,MEB,5340-01-007-8942,EGR valve (LAV),3,engine
2026-04-09,WO-260409-11817,LAV,LAV-0083,maritime,high,MEB,1240-01-525-1586,starter motor (LAV),1,engine
2026-04-09,WO-260409-11818,LAV,LAV-0051,maritime,high,MEB,2930-01-974-7358,elevation gear (LAV),6,turret
2026-04-09,WO-260409-11819,LAV,LAV-0028,maritime,high,MEB,2520-01-133-2914,elevation gear (LAV),3,turret
2026-04-09,WO-260409-11820,LAV,LAV-0076,maritime,high,MEB,2805-01-042-4953,tire 12.00R20 (LAV),4,wheels
2026-04-09,WO-260409-11821,LAV,LAV-0050,maritime,high,MEB,2510-01-923-8946,wheel hub assembly (LAV),1,wheels
2026-04-09,WO-260409-11822,LAV,LAV-0069,maritime,high,MEB,5340-01-143-9017,ECM module (LAV),2,electrical
2026-04-09,WO-260409-11823,LAV,LAV-0047,maritime,high,MEB,2920-01-349-6679,transfer case seal (LAV),1,transmission
2026-04-09,WO-260409-11824,LAV,LAV-0044,maritime,high,MEB,2510-01-623-5386,feed chute (LAV),5,weapons
2026-04-09,WO-260409-11825,LAV,LAV-0068,maritime,high,MEB,2520-01-255-1799,wheel stud (LAV),2,wheels
2026-04-09,WO-260409-11826,LAV,LAV-0081,maritime,high,MEB,1015-01-915-2481,battery 6TL (LAV),3,electrical
2026-04-09,WO-260409-11827,LAV,LAV-0002,maritime,high,MEB,1240-01-558-1822,voltage regulator (LAV),1,electrical
2026-04-09,WO-260409-11828,LAV,LAV-0010,maritime,high,MEB,2815-01-865-9588,EGR valve (LAV),1,engine
2026-04-09,WO-260409-11829,LAV,LAV-0039,maritime,high,MEB,2805-01-007-6922,shift solenoid (LAV),1,transmission
2026-04-09,WO-260409-11830,LAV,LAV-0040,maritime,high,MEB,5895-01-839-3696,cylinder head gasket (LAV),3,engine
2026-04-09,WO-260409-11831,LAV,LAV-0052,maritime,high,MEB,4720-01-087-6401,battery 6TL (LAV),5,electrical
2026-04-09,WO-260409-11832,LAV,LAV-0018,maritime,high,MEB,2805-01-517-4045,ignition coil (LAV),3,electrical
2026-04-09,WO-260409-11833,LAV,LAV-0008,maritime,high,MEB,1240-01-420-8187,firing pin (LAV),6,weapons
2026-04-09,WO-260409-11834,LAV,LAV-0043,maritime,high,MEB,2520-01-902-2766,elevation gear (LAV),2,turret
